match_number,stage,team,opponent,match_duration,shirt_number,player,total_distance_m,zone1_distance_m,zone2_distance_m,zone3_distance_m,zone4_distance_m,zone5_distance_m,high_speed_runs,sprints,top_speed_kmh,passes_attempted,passes_completed,pass_completion_pct,switches_of_play,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,attempts_at_goal,goals,total_offers,offers_in_front,offers_in_between,offers_out_to_in,offers_in_to_out,offers_in_behind,offers_no_movement,offers_received,tackles_made,tackles_won,blocks,interceptions,pressures_direct,pressures_indirect,duels_won_aerial,duels_won_physical,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_into_pressing,possession_regains,possession_interrupted,player_lineup,position,started,minutes,source_url,minutes_source_url,minutes_note,high_intensity_distance_m
67,Group stage,England,Panama,90,7,Bukayo Saka,7009.1,2678.0,2609.0,1027.2,447.4,247.5,90.0,38.0,31.5,25.0,20.0,80.0,0.0,8.0,1.0,6.0,4.0,67.0,4.0,4.0,0.0,3.0,0.0,22.0,4.0,2.0,0.0,0.0,14.0,2.0,9.0,2,1,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,2.0,1.0,Bukayo Saka,FW,True,63.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,694.9
67,Group stage,England,Panama,90,8,Elliot Anderson,10183.8,3105.1,4618.8,1726.2,610.5,123.2,142.0,43.0,29.9,71.0,65.0,92.0,2.0,3.0,0.0,24.0,20.0,83.0,1.0,1.0,0.0,1.0,0.0,42.0,24.0,1.0,0.0,1.0,0.0,16.0,21.0,4,1,3.0,1.0,7.0,21.0,2.0,0.0,3.0,2.0,11.0,35.0,12.0,5.0,4.0,Elliot Anderson,MF,True,84.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,733.7
67,Group stage,England,Panama,90,9,Harry Kane,10175.7,3410.9,4239.3,1517.0,767.8,240.7,128.0,49.0,29.1,18.0,14.0,78.0,0.0,1.0,0.0,7.0,6.0,86.0,1.0,1.0,0.0,3.0,1.0,19.0,6.0,8.0,0.0,0.0,3.0,2.0,8.0,0,0,1.0,0.0,1.0,42.0,1.0,0.0,1.0,0.0,1.0,17.0,14.0,1.0,1.0,Harry Kane,FW,True,84.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1008.5
67,Group stage,England,Panama,90,10,Jude Bellingham,7884.7,3161.2,2469.5,1343.8,689.1,221.2,98.0,51.0,31.5,40.0,34.0,85.0,2.0,3.0,1.0,13.0,10.0,77.0,5.0,4.0,1.0,2.0,1.0,79.0,23.0,30.0,1.0,0.0,21.0,4.0,22.0,4,2,2.0,1.0,6.0,8.0,1.0,0.0,2.0,0.0,5.0,11.0,2.0,3.0,0.0,Jude Bellingham,MF,True,71.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,910.3
67,Group stage,England,Panama,90,11,Marcus Rashford,10719.3,3982.4,4436.4,1202.4,628.1,470.1,99.0,55.0,33.5,42.0,35.0,83.0,0.0,7.0,1.0,17.0,10.0,59.0,6.0,5.0,1.0,5.0,0.0,39.0,8.0,2.0,1.0,0.0,21.0,7.0,18.0,1,0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,Marcus Rashford,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1098.2
67,Group stage,England,Panama,90,14,Jordan Henderson,1790.7,396.4,693.3,579.4,108.2,13.4,35.0,6.0,28.3,13.0,12.0,92.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,1.0,0.0,0.0,1.0,8.0,10.0,1,1,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,Jordan Henderson,MF,False,6.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,121.60000000000001
67,Group stage,England,Panama,90,17,Morgan Rogers,11737.8,3754.6,4772.4,1864.9,980.2,365.6,147.0,81.0,33.4,38.0,31.0,82.0,0.0,1.0,0.0,8.0,7.0,88.0,1.0,1.0,0.0,0.0,0.0,69.0,8.0,24.0,2.0,2.0,32.0,1.0,21.0,4,2,2.0,0.0,9.0,34.0,3.0,0.0,3.0,1.0,2.0,28.0,23.0,4.0,1.0,Morgan Rogers,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,1345.8000000000002
67,Group stage,England,Panama,90,19,Ollie Watkins,1546.8,473.4,624.0,266.5,87.5,95.5,26.0,9.0,30.8,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0,0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,Ollie Watkins,FW,False,6.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,183.0
67,Group stage,England,Panama,90,20,Noni Madueke,3449.0,1354.9,1192.5,360.5,289.9,251.3,30.0,25.0,34.3,5.0,2.0,40.0,0.0,2.0,1.0,2.0,1.0,50.0,3.0,3.0,0.0,1.0,0.0,17.0,0.0,3.0,0.0,0.0,9.0,5.0,5.0,0,0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,6.0,3.0,0.0,0.0,Noni Madueke,FW,False,27.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,541.2
67,Group stage,England,Panama,90,21,Eberechi Eze,3121.8,886.9,1399.1,507.9,270.7,57.1,44.0,16.0,31.9,9.0,7.0,78.0,0.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,9.0,1.0,1.0,2.0,2.0,5.0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,Eberechi Eze,MF,False,19.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,327.8
67,Group stage,England,Panama,90,25,Djed Spence,3514.8,1378.0,1371.6,379.4,232.0,153.7,32.0,20.0,33.6,16.0,15.0,94.0,0.0,1.0,0.0,6.0,5.0,83.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,Djed Spence,DF,False,27.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,385.7
67,Group stage,England,Panama,90,26,Jarell Quansah,6593.2,2433.0,2769.9,777.5,439.5,173.4,78.0,34.0,33.3,47.0,43.0,91.0,1.0,0.0,0.0,14.0,10.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,2,0,1.0,2.0,4.0,4.0,5.0,0.0,5.0,2.0,4.0,8.0,2.0,5.0,2.0,Jarell Quansah,DF,True,63.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M67-PAN-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,612.9
80,Round of 32,England,Congo DR,90,1,Jordan Pickford,5852.6,4038.4,1561.3,192.4,44.4,16.0,17.0,6.0,26.9,31.0,24.0,77.0,0.0,0.0,0.0,9.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,0.0,Jordan Pickford,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,60.4
80,Round of 32,England,Congo DR,90,2,Ezri Konsa,10004.8,4547.4,3964.9,1001.2,360.3,131.0,91.0,27.0,32.2,73.0,71.0,97.0,1.0,0.0,0.0,18.0,16.0,89.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,0,0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,5.0,6.0,11.0,4.0,3.0,4.0,Ezri Konsa,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,491.3
80,Round of 32,England,Congo DR,90,3,Nico Oreilly,11105.8,4185.1,4636.9,1377.9,602.6,303.3,119.0,45.0,34.2,44.0,44.0,100.0,1.0,2.0,0.0,8.0,8.0,100.0,2.0,1.0,1.0,1.0,0.0,45.0,15.0,4.0,0.0,1.0,14.0,11.0,15.0,0,0,4.0,3.0,6.0,14.0,1.0,1.0,2.0,5.0,2.0,15.0,12.0,4.0,3.0,Nico Oreilly,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,905.9000000000001
80,Round of 32,England,Congo DR,90,4,Declan Rice,11227.1,3833.1,4871.0,1678.1,610.8,234.1,124.0,45.0,32.6,56.0,53.0,95.0,0.0,11.0,4.0,22.0,19.0,86.0,1.0,0.0,1.0,0.0,0.0,45.0,16.0,9.0,0.0,0.0,8.0,12.0,12.0,2,1,2.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,25.0,8.0,3.0,1.0,Declan Rice,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,844.9
80,Round of 32,England,Congo DR,90,5,John Stones,480.9,221.4,152.5,46.0,42.1,18.9,5.0,3.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John Stones,DF,False,0.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,61.0
80,Round of 32,England,Congo DR,90,6,Marc Guehi,10400.3,3743.3,4848.6,1244.7,413.0,150.8,108.0,31.0,29.8,67.0,67.0,100.0,2.0,0.0,0.0,12.0,12.0,100.0,1.0,0.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,0,0,2.0,1.0,3.0,1.0,2.0,0.0,3.0,4.0,3.0,17.0,2.0,6.0,3.0,Marc Guehi,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,563.8
80,Round of 32,England,Congo DR,90,7,Bukayo Saka,3788.5,1465.8,1492.0,495.0,269.4,66.3,47.0,20.0,28.9,12.0,8.0,67.0,0.0,2.0,0.0,3.0,2.0,67.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,4,0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,3.0,6.0,4.0,1.0,0.0,Bukayo Saka,FW,False,29.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,335.7
80,Round of 32,England,Congo DR,90,8,Elliot Anderson,11565.4,3783.1,5515.6,1635.2,534.5,96.9,135.0,40.0,28.0,66.0,59.0,89.0,1.0,1.0,1.0,18.0,16.0,89.0,3.0,0.0,3.0,1.0,0.0,46.0,29.0,4.0,0.0,1.0,2.0,10.0,19.0,4,0,6.0,1.0,7.0,14.0,6.0,0.0,6.0,4.0,8.0,37.0,12.0,3.0,6.0,Elliot Anderson,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,631.4
80,Round of 32,England,Congo DR,90,9,Harry Kane,11493.0,4159.7,4893.0,1674.0,620.4,145.9,135.0,42.0,32.4,11.0,8.0,73.0,0.0,0.0,0.0,4.0,3.0,75.0,4.0,3.0,1.0,5.0,2.0,39.0,4.0,12.0,1.0,3.0,16.0,3.0,10.0,0,0,2.0,0.0,2.0,39.0,0.0,0.0,0.0,1.0,3.0,17.0,12.0,2.0,1.0,Harry Kane,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,766.3
80,Round of 32,England,Congo DR,90,10,Jude Bellingham,11426.1,4544.7,3991.3,1897.0,746.1,246.9,167.0,59.0,31.1,39.0,34.0,87.0,1.0,4.0,0.0,12.0,9.0,75.0,4.0,4.0,0.0,3.0,0.0,112.0,34.0,47.0,0.0,2.0,22.0,7.0,34.0,2,1,1.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,4.0,31.0,24.0,1.0,1.0,Jude Bellingham,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,993.0
80,Round of 32,England,Congo DR,90,11,Marcus Rashford,7368.7,2616.1,3261.3,802.7,401.3,287.2,68.0,33.0,35.2,29.0,28.0,97.0,0.0,4.0,0.0,9.0,7.0,78.0,5.0,4.0,1.0,3.0,0.0,56.0,8.0,2.0,0.0,0.0,32.0,14.0,23.0,3,0,0.0,0.0,2.0,20.0,1.0,0.0,1.0,1.0,2.0,16.0,11.0,0.0,1.0,Marcus Rashford,FW,True,61.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,688.5
80,Round of 32,England,Congo DR,90,18,Anthony Gordon,3724.6,1682.9,1068.4,583.7,316.9,72.7,52.0,21.0,28.6,20.0,19.0,95.0,0.0,3.0,1.0,9.0,8.0,89.0,4.0,3.0,1.0,1.0,0.0,17.0,3.0,0.0,1.0,0.0,9.0,4.0,9.0,1,0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,Anthony Gordon,FW,False,29.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,389.59999999999997
80,Round of 32,England,Congo DR,90,20,Noni Madueke,6731.9,2976.5,2202.6,937.2,429.3,186.3,81.0,34.0,33.7,26.0,24.0,92.0,0.0,10.0,3.0,14.0,9.0,64.0,9.0,9.0,0.0,2.0,0.0,30.0,1.0,1.0,1.0,0.0,12.0,15.0,11.0,2,0,3.0,0.0,5.0,19.0,1.0,0.0,2.0,0.0,3.0,11.0,7.0,0.0,1.0,Noni Madueke,FW,True,61.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,615.6
80,Round of 32,England,Congo DR,90,21,Eberechi Eze,2771.8,1040.8,1146.8,411.3,121.3,51.6,33.0,12.0,30.0,5.0,5.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,1.0,0.0,5.0,0.0,2.0,0,0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,Eberechi Eze,MF,False,20.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,172.9
80,Round of 32,England,Congo DR,90,25,Djed Spence,7558.4,3171.0,2848.4,796.3,421.4,321.2,68.0,41.0,35.0,44.0,38.0,86.0,0.0,5.0,0.0,15.0,9.0,60.0,4.0,1.0,3.0,0.0,0.0,51.0,14.0,0.0,0.0,1.0,9.0,27.0,23.0,6,2,3.0,2.0,6.0,12.0,0.0,0.0,1.0,2.0,7.0,12.0,8.0,5.0,6.0,Djed Spence,DF,True,70.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M80-ENG-V-COD.pdf,Paired substitution times on the FIFA PMSR team-summary page.,742.5999999999999
92,Round of 16,England,Mexico,90,1,Jordan Pickford,5826.3,4384.3,1274.5,117.8,41.8,8.0,11.0,4.0,27.3,39.0,23.0,59.0,1.0,0.0,0.0,23.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,Jordan Pickford,GK,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,49.8
92,Round of 16,England,Mexico,90,2,Ezri Konsa,9694.1,4527.9,3911.7,1011.5,198.3,44.7,91.0,22.0,30.3,32.0,29.0,91.0,0.0,0.0,0.0,7.0,4.0,57.0,1.0,0.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,14.0,10.0,1,0,7.0,0.0,3.0,20.0,0.0,0.0,0.0,6.0,1.0,27.0,20.0,3.0,12.0,Ezri Konsa,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,243.0
92,Round of 16,England,Mexico,90,3,Nico Oreilly,7338.5,3056.6,2948.9,888.1,339.1,105.8,82.0,20.0,31.3,18.0,16.0,89.0,1.0,1.0,1.0,7.0,6.0,86.0,0.0,0.0,0.0,1.0,0.0,18.0,6.0,0.0,0.0,0.0,2.0,10.0,5.0,2,0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,15.0,10.0,1.0,2.0,Nico Oreilly,DF,True,74.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,444.90000000000003
92,Round of 16,England,Mexico,90,4,Declan Rice,11169.4,3858.5,5524.5,1297.4,345.9,143.1,114.0,31.0,31.6,30.0,27.0,90.0,0.0,1.0,0.0,7.0,4.0,57.0,2.0,0.0,2.0,0.0,0.0,29.0,18.0,6.0,2.0,0.0,0.0,3.0,10.0,0,0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,3.0,24.0,12.0,0.0,4.0,Declan Rice,MF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,489.0
92,Round of 16,England,Mexico,90,5,John Stones,3877.4,1756.3,1731.1,292.8,90.2,7.0,23.0,5.0,27.5,1.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,John Stones,DF,False,33.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,97.2
92,Round of 16,England,Mexico,90,6,Marc Guehi,9123.9,3842.3,4232.6,863.8,176.1,9.0,70.0,17.0,26.8,34.0,31.0,91.0,0.0,0.0,0.0,12.0,10.0,83.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0,0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,3.0,0.0,4.0,3.0,Marc Guehi,DF,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,185.1
92,Round of 16,England,Mexico,90,7,Bukayo Saka,6452.5,2570.7,2386.8,898.8,375.2,221.0,79.0,31.0,32.3,6.0,6.0,100.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,3.0,3.0,1.0,2.0,8.0,6.0,7.0,2,1,2.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,2.0,1.0,Bukayo Saka,FW,True,57.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,596.2
92,Round of 16,England,Mexico,90,8,Elliot Anderson,8245.8,3045.6,3718.9,1193.7,248.8,38.8,97.0,21.0,28.3,24.0,19.0,79.0,0.0,0.0,0.0,6.0,5.0,83.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,4.0,1.0,0.0,2.0,1.0,8.0,5,2,1.0,1.0,4.0,17.0,2.0,0.0,2.0,5.0,7.0,19.0,6.0,6.0,2.0,Elliot Anderson,MF,True,75.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,287.6
92,Round of 16,England,Mexico,90,9,Harry Kane,9641.6,3843.7,4285.1,1064.1,385.2,63.5,86.0,24.0,29.4,7.0,7.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,4.0,1.0,0.0,4.0,1.0,5.0,2,0,1.0,0.0,3.0,21.0,2.0,0.0,2.0,2.0,2.0,16.0,12.0,1.0,2.0,Harry Kane,FW,True,90.0,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M92-MEX-V-ENG.pdf,Paired substitution times on the FIFA PMSR team-summary page.,448.7
